comparacao,ANO_ELEICAO_ANALISE,ESFERA,tipo_receita,variavel,grupo_a,grupo_b,n_a,n_b,media_a,media_b,diferenca_media,teste,estatistica,p_valor
cristaos_vs_nao_cristaos,2020,municipal,Recursos de partido politico,valor_receita,True,False,17350,501346,1175.0749959654179,6220.29978172759,-5045.224785762172,t_welch,-3.521812021816045,0.00042864588881965526
cristaos_vs_nao_cristaos,2020,municipal,Recursos de partido politico,pct_receita_tipo,True,False,17350,501346,0.18598763081971587,0.1904953412024009,-0.004507710382685021,t_welch,-1.6587600764910455,0.09718105910710077
cristaos_vs_nao_cristaos,2020,municipal,Recursos proprios,valor_receita,True,False,17350,501346,430.86351296829974,573.3397665484516,-142.47625358015188,t_welch,-9.675726066722016,4.282304168632505e-22
cristaos_vs_nao_cristaos,2020,municipal,Recursos proprios,pct_receita_tipo,True,False,17350,501346,0.17407215730872502,0.19828324005420678,-0.024211082745481755,t_welch,-9.729133605055306,2.560000261253988e-22
cristaos_vs_nao_cristaos,2020,municipal,Recursos de outros candidatos,valor_receita,True,False,17350,501346,318.5013083573487,349.22757967551354,-30.726271318164834,t_welch,-3.65527522246077,0.00025760130285798754
cristaos_vs_nao_cristaos,2020,municipal,Recursos de outros candidatos,pct_receita_tipo,True,False,17350,501346,0.21864252375827214,0.22070170008423587,-0.002059176325963724,t_welch,-0.7313745781938473,0.46455962957890573
cristaos_vs_nao_cristaos,2020,municipal,Recursos de Financiamento Coletivo,valor_receita,True,False,17350,501346,8.23099884726225,18.647850566275583,-10.416851719013334,t_welch,-3.128577934029154,0.0017591178197905127
cristaos_vs_nao_cristaos,2020,municipal,Recursos de Financiamento Coletivo,pct_receita_tipo,True,False,17350,501346,0.0003563173871837006,0.001059627230495634,-0.0007033098433119334,t_welch,-7.339585828401834,2.219588471739134e-13
cristaos_vs_nao_cristaos,2020,municipal,Doacoes pela Internet,valor_receita,True,False,17350,501346,0.04380403458213256,0.3599164050376387,-0.31611237045550616,t_welch,-3.8456520188829866,0.0001202580907751039
cristaos_vs_nao_cristaos,2020,municipal,Doacoes pela Internet,pct_receita_tipo,True,False,17350,501346,2.2402644206779525e-05,6.349352963666358e-05,-4.109088542988406e-05,t_welch,-2.2519584005623217,0.024332475952052315
cristaos_vs_nao_cristaos,2020,municipal,Recursos de origens nao identificadas,valor_receita,True,False,17350,501346,0.8544691642651298,0.6700691538378685,0.18440001042726128,t_welch,0.568163209345005,0.569930940349289
cristaos_vs_nao_cristaos,2020,municipal,Recursos de origens nao identificadas,pct_receita_tipo,True,False,17350,501346,0.0005560704062156002,0.000247931967645625,0.0003081384385699752,t_welch,1.9410350917241876,0.0522698011769203
cristaos_vs_nao_cristaos,2020,municipal,Rendimentos de aplicacoes financeiras,valor_receita,True,False,17350,501346,0.00036484149855907784,0.007282575307272822,-0.006917733808713744,t_welch,-1.6297442501038644,0.1031561835354012
cristaos_vs_nao_cristaos,2020,municipal,Rendimentos de aplicacoes financeiras,pct_receita_tipo,True,False,17350,501346,1.0937026883205092e-06,3.261080463862739e-06,-2.16737777554223e-06,t_welch,-0.9349374335864286,0.3498213736867345
cristaos_vs_nao_cristaos,2020,municipal,Comercializacao de bens ou realizacao de eventos,valor_receita,True,False,17350,501346,0.0,0.10607345027186812,-0.10607345027186812,t_welch,-1.1754848565106997,0.23980135042844694
cristaos_vs_nao_cristaos,2020,municipal,Comercializacao de bens ou realizacao de eventos,pct_receita_tipo,True,False,17350,501346,0.0,1.1530023179479153e-06,-1.1530023179479153e-06,t_welch,-1.6811552120705908,0.09273339332432995
cristaos_vs_nao_cristaos,2020,municipal,Fundo Partidario,valor_receita,True,False,17350,501346,0.0,0.029919456822234545,-0.029919456822234545,t_welch,-1.0,0.31731099050581246
cristaos_vs_nao_cristaos,2020,municipal,Fundo Partidario,pct_receita_tipo,True,False,17350,501346,0.0,4.651868753075124e-07,-4.651868753075124e-07,t_welch,-1.0000000000000002,0.3173109905058123
