ANO_ELEICAO_ANALISE,ESFERA,variavel,grupo_a,grupo_b,n_a,n_b,media_a,media_b,diferenca_media,teste,estatistica,p_valor
2016,municipal,pct_receita_pessoa_fisica,True,False,0,0,,,,t_welch,,
2016,municipal,pct_receita_recursos_proprios,True,False,0,0,,,,t_welch,,
2016,municipal,log_receita_total,True,False,1138,12733,0.0,0.0,0.0,t_welch,,
2016,municipal,log_despesa_contratada,True,False,1138,12733,0.0,0.0,0.0,t_welch,,
2018,estadual,receita_total,True,False,21,629,295798.4714285714,25246.641669316374,270551.829759255,t_welch,5.505656518592078,2.114258316336217e-05
2018,estadual,receita_publica,True,False,21,629,167822.02904761906,18009.742098569157,149812.2869490499,t_welch,3.295569690775192,0.0035856516241871586
2018,estadual,receita_pessoa_fisica,True,False,21,629,0.0,0.0,0.0,t_welch,,
2018,estadual,receita_recursos_proprios,True,False,21,629,74599.85238095238,2439.049173290938,72160.80320766143,t_welch,2.9392497978938055,0.008102799199631179
2018,estadual,receita_partido_ou_candidato,True,False,21,629,169773.53761904762,19231.911717011128,150541.6259020365,t_welch,3.3262268986041224,0.003340553844546233
2018,estadual,receita_estimavel,True,False,21,629,27706.494761904763,4143.839713831479,23562.655048073284,t_welch,2.8312835322915024,0.010293369604770591
2018,estadual,despesa_contratada,True,False,21,629,267905.96476190473,21360.108696343403,246545.85606556133,t_welch,5.062602464358766,5.8273380562618286e-05
2018,estadual,despesa_paga,True,False,21,629,0.0,0.0,0.0,t_welch,,
2018,estadual,doadores_distintos,True,False,21,629,19.61904761904762,3.422893481717011,16.19615413733061,t_welch,3.1594750090847556,0.004911094866452162
2018,estadual,pct_receita_publica,True,False,21,503,0.48491946229367666,0.5776514362701157,-0.09273197397643906,t_welch,-1.1567723988845704,0.2595320895935827
2018,estadual,pct_receita_pessoa_fisica,True,False,21,503,0.0,0.0,0.0,t_welch,,
2018,estadual,pct_receita_recursos_proprios,True,False,21,503,0.2529815636090285,0.10385393460008414,0.14912762900894438,t_welch,2.0392204686415734,0.05426240871075492
2018,estadual,log_receita_total,True,False,21,629,12.20730173532742,7.013365603541494,5.193936131785925,t_welch,18.44765063190936,2.3917592013911197e-21
2018,estadual,log_despesa_contratada,True,False,21,629,12.008813163230048,5.04006266541409,6.968750497815958,t_welch,20.79900440794939,1.170964085970339e-23
2018,federal,receita_total,True,False,16,286,828395.6868749999,62194.5516083916,766201.1352666083,t_welch,4.1064194416874225,0.0009167168894217433
2018,federal,receita_publica,True,False,16,286,768960.87,50941.559125874126,718019.3108741259,t_welch,3.804305035477067,0.0017037508285745516
2018,federal,receita_pessoa_fisica,True,False,16,286,0.0,0.0,0.0,t_welch,,
2018,federal,receita_recursos_proprios,True,False,16,286,24431.46125,4552.331608391609,19879.129641608393,t_welch,1.8652719393885822,0.08087257491738087
2018,federal,receita_partido_ou_candidato,True,False,16,286,769643.399375,52327.63206293706,717315.767312063,t_welch,3.802834452356716,0.0017086753030034106
2018,federal,receita_estimavel,True,False,16,286,37957.20375,7594.017517482516,30363.186232517484,t_welch,2.7103480631247567,0.015650986929532262
2018,federal,despesa_contratada,True,False,16,286,786059.6174999999,55062.60038461539,730997.0171153846,t_welch,4.059842781804286,0.001006821142462982
2018,federal,despesa_paga,True,False,16,286,0.0,0.0,0.0,t_welch,,
2018,federal,doadores_distintos,True,False,16,286,16.0,4.216783216783217,11.783216783216783,t_welch,2.6761665619548896,0.016611811449267534
2018,federal,pct_receita_publica,True,False,16,219,0.810252755803464,0.5815632653073772,0.22868949049608678,t_welch,2.951123335129503,0.007883559124936894
2018,federal,pct_receita_pessoa_fisica,True,False,16,219,0.0,0.0,0.0,t_welch,,
2018,federal,pct_receita_recursos_proprios,True,False,16,219,0.07589636204865462,0.16498729383458466,-0.08909093178593004,t_welch,-1.6334171721933726,0.11765654426424033
2018,federal,log_receita_total,True,False,16,286,12.994539431412448,7.1043233875703695,5.890216043842079,t_welch,13.546115367968603,2.096893901673908e-15
2018,federal,log_despesa_contratada,True,False,16,286,12.913968663463356,5.603764877534856,7.3102037859285,t_welch,15.831192927557225,1.159295128612674e-18
2020,municipal,receita_total,True,False,1149,16201,7185.952219321149,2452.5652768347636,4733.386942486385,t_welch,7.642379999181058,4.408724039025045e-14
2020,municipal,receita_publica,True,False,1149,16201,1827.132358572672,1229.4409196963152,597.6914388763569,t_welch,2.26534416239238,0.02366081955393326
2020,municipal,receita_pessoa_fisica,True,False,1149,16201,0.0,0.0,0.0,t_welch,,
2020,municipal,receita_recursos_proprios,True,False,1149,16201,1414.2205395996518,361.12231035121295,1053.0982292484389,t_welch,7.709319708752972,2.6991572378946597e-14
2020,municipal,receita_partido_ou_candidato,True,False,1149,16201,2183.3671192341167,1444.726255169434,738.6408640646828,t_welch,2.4695615605449213,0.013662171495574084
2020,municipal,receita_estimavel,True,False,1149,16201,1911.58635335074,789.6449780877724,1121.9413752629675,t_welch,8.577536235005056,2.977031492935706e-17
2020,municipal,despesa_contratada,True,False,1149,16201,5176.977885117493,1614.3041676439725,3562.673717473521,t_welch,6.762654502205206,2.1284394265182546e-11
2020,municipal,despesa_paga,True,False,1149,16201,0.0,0.0,0.0,t_welch,,
2020,municipal,doadores_distintos,True,False,1149,16201,3.812880765883377,1.8856243441762854,1.9272564217070915,t_welch,13.934187265898023,5.851490373458569e-41
2020,municipal,pct_receita_publica,True,False,1098,12263,0.16730054058859065,0.33136282052654986,-0.16406227993795922,t_welch,-16.42674847125541,7.2552262627043985e-56
2020,municipal,pct_receita_pessoa_fisica,True,False,1098,12263,0.0,0.0,0.0,t_welch,,
2020,municipal,pct_receita_recursos_proprios,True,False,1098,12263,0.31849914198881407,0.2177639950585225,0.10073514693029156,t_welch,9.394625803921176,2.4478577711736064e-20
2020,municipal,log_receita_total,True,False,1149,16201,7.527559351309283,5.345578288097073,2.18198106321221,t_welch,32.35800547861681,2.4012052450121924e-176
2020,municipal,log_despesa_contratada,True,False,1149,16201,6.406955441731652,3.4924424470084348,2.9145129947232173,t_welch,30.758839274007595,5.681919531749424e-159
2022,estadual,receita_total,True,False,16,661,451895.64875,49861.77701966716,402033.87173033284,t_welch,4.713687173689988,0.0002733305074656907
2022,estadual,receita_publica,True,False,16,661,333696.96625,42700.040105900145,290996.92614409985,t_welch,3.4095372089629272,0.0038588409497182026
2022,estadual,receita_pessoa_fisica,True,False,16,661,0.0,0.0,0.0,t_welch,,
2022,estadual,receita_recursos_proprios,True,False,16,661,30649.250625,1831.1508925869898,28818.09973241301,t_welch,2.9275256681327066,0.010371364805423094
2022,estadual,receita_partido_ou_candidato,True,False,16,661,354078.41625,43502.07199697428,310576.3442530257,t_welch,3.6687403182909963,0.002264616832775745
2022,estadual,receita_estimavel,True,False,16,661,25089.66625,7646.380574886536,17443.28567511346,t_welch,2.980018208588764,0.009010986037773379
2022,estadual,despesa_contratada,True,False,16,661,429779.85562499997,42643.70246596066,387136.1531590393,t_welch,4.404654168675012,0.000507139269976178
2022,estadual,despesa_paga,True,False,16,661,0.0,0.0,0.0,t_welch,,
2022,estadual,doadores_distintos,True,False,16,661,8.8125,3.136157337367625,5.676342662632376,t_welch,3.1382808517983993,0.00651694246551789
2022,estadual,pct_receita_publica,True,False,15,521,0.6956749496995162,0.7902864509330355,-0.09461150123351936,t_welch,-1.1268227639606818,0.2775589125730441
2022,estadual,pct_receita_pessoa_fisica,True,False,15,521,0.0,0.0,0.0,t_welch,,
2022,estadual,pct_receita_recursos_proprios,True,False,15,521,0.1083760194168386,0.04489982313727466,0.06347619627956394,t_welch,1.1212452189344002,0.28053530405451826
2022,estadual,log_receita_total,True,False,16,661,12.049066486006744,7.885450244328303,4.163616241678441,t_welch,4.956969853280134,0.00013597863820013408
2022,estadual,log_despesa_contratada,True,False,16,661,11.932240399490356,6.907308777366675,5.024931622123681,t_welch,5.947087271616605,1.768569530359664e-05
2022,federal,receita_total,True,False,11,395,1525108.7,168713.6362278481,1356395.063772152,t_welch,8.012346175670297,9.550824555617515e-06
2022,federal,receita_publica,True,False,11,395,1258700.6345454545,159899.26726582277,1098801.3672796318,t_welch,5.599647850759887,0.00021009011048882118
2022,federal,receita_pessoa_fisica,True,False,11,395,0.0,0.0,0.0,t_welch,,
2022,federal,receita_recursos_proprios,True,False,11,395,5611.735454545455,1016.6552911392406,4595.080163406214,t_welch,1.2348338113825266,0.2447113117842896
2022,federal,receita_partido_ou_candidato,True,False,11,395,1334191.5872727274,161389.3412658228,1172802.2460069046,t_welch,5.49948513223312,0.00024487125044744736
2022,federal,receita_estimavel,True,False,11,395,20423.258181818182,9922.514506329115,10500.743675489068,t_welch,1.701936725352716,0.11426386344878627
2022,federal,despesa_contratada,True,False,11,395,1504379.6627272726,160031.57488607595,1344348.0878411967,t_welch,7.982026286915062,1.0025410414615566e-05
2022,federal,despesa_paga,True,False,11,395,0.0,0.0,0.0,t_welch,,
2022,federal,doadores_distintos,True,False,11,395,10.909090909090908,2.7164556962025315,8.192635212888376,t_welch,2.0893772973230327,0.06299000763355707
2022,federal,pct_receita_publica,True,False,11,331,0.8383742397234811,0.8535814333156088,-0.015207193592127632,t_welch,-0.17479924944793726,0.8644704159145788
2022,federal,pct_receita_pessoa_fisica,True,False,11,331,0.0,0.0,0.0,t_welch,,
2022,federal,pct_receita_recursos_proprios,True,False,11,331,0.007365986923320719,0.026955290315897825,-0.019589303392577105,t_welch,-2.0783455185230957,0.0424803037212288
