comparacao,ANO_ELEICAO_ANALISE,ESFERA,tipo_receita,variavel,grupo_a,grupo_b,n_a,n_b,media_a,media_b,diferenca_media,teste,estatistica,p_valor
cristaos_direita_vs_esquerda,2014,estadual,Recursos de partido politico,valor_receita,direita,esquerda,242,108,8062.554504132231,7495.588703703704,566.9658004285275,t_welch,0.13334543490850545,0.8940065014475191
cristaos_direita_vs_esquerda,2014,estadual,Recursos de partido politico,pct_receita_tipo,direita,esquerda,242,108,0.10889489828006431,0.14034609422500163,-0.031451195944937324,t_welch,-1.0367671960760263,0.3010638485411553
cristaos_direita_vs_esquerda,2014,federal,Recursos de partido politico,valor_receita,direita,esquerda,116,43,38047.53896551724,100963.31139534885,-62915.77242983161,t_welch,-0.6727326518259528,0.5046671028452406
cristaos_direita_vs_esquerda,2014,federal,Recursos de partido politico,pct_receita_tipo,direita,esquerda,116,43,0.16547780897127004,0.14019544340760773,0.025282365563662312,t_welch,0.49029266939081706,0.6252128399671598
cristaos_direita_vs_esquerda,2014,federal,Recursos de pessoas juridicas,valor_receita,direita,esquerda,116,43,8707.701637931035,28351.097674418605,-19643.396036487567,t_welch,-1.0426191049209024,0.30261321750421666
cristaos_direita_vs_esquerda,2014,federal,Recursos de pessoas juridicas,pct_receita_tipo,direita,esquerda,116,43,0.04881422133263892,0.08254091222238238,-0.03372669088974346,t_welch,-0.903394828129867,0.36997460845633223
cristaos_direita_vs_esquerda,2014,federal,Doacoes pela Internet,valor_receita,direita,esquerda,116,43,12.490689655172414,0.0,12.490689655172414,t_welch,0.9999999999999999,0.3194100203894146
cristaos_direita_vs_esquerda,2014,federal,Doacoes pela Internet,pct_receita_tipo,direita,esquerda,116,43,0.00023916813252308669,0.0,0.00023916813252308669,t_welch,0.9999999999999997,0.31941002038941474
cristaos_direita_vs_esquerda,2014,federal,Rendimentos de aplicacoes financeiras,valor_receita,direita,esquerda,116,43,0.07741379310344829,8.456744186046512,-8.379330392943064,t_welch,-0.9908043979823863,0.32745424180286425
cristaos_direita_vs_esquerda,2014,federal,Rendimentos de aplicacoes financeiras,pct_receita_tipo,direita,esquerda,116,43,1.1014061070402777e-06,1.7511321853190958e-06,-6.497260782788181e-07,t_welch,-0.31407312234274165,0.7543106769217319
cristaos_direita_vs_esquerda,2014,estadual,Recursos de origens nao identificadas,valor_receita,direita,esquerda,242,108,20.66115702479339,0.0,20.66115702479339,t_welch,1.0,0.3183134935232005
cristaos_direita_vs_esquerda,2014,estadual,Recursos de origens nao identificadas,pct_receita_tipo,direita,esquerda,242,108,0.0008312676332646706,0.0,0.0008312676332646706,t_welch,1.0,0.3183134935232003
cristaos_direita_vs_esquerda,2018,estadual,Recursos proprios,valor_receita,direita,esquerda,283,131,4719.820565371025,7035.215038167939,-2315.3944727969147,t_welch,-0.6728690838417977,0.5016770038592095
cristaos_direita_vs_esquerda,2018,estadual,Recursos proprios,pct_receita_tipo,direita,esquerda,283,131,0.08557180673190451,0.0787022258633825,0.0068695808685220044,t_welch,0.3067718916154657,0.7592457878621854
cristaos_direita_vs_esquerda,2018,estadual,Recursos de partido politico,valor_receita,direita,esquerda,283,131,32507.322614840992,15342.991679389314,17164.33093545168,t_welch,1.84509672152332,0.06594198946857845
cristaos_direita_vs_esquerda,2018,estadual,Recursos de partido politico,pct_receita_tipo,direita,esquerda,283,131,0.418495940235746,0.3895614636556876,0.028934476580058377,t_welch,0.6695005596021174,0.5037397732063092
cristaos_direita_vs_esquerda,2018,estadual,Recursos de pessoas fisicas,valor_receita,direita,esquerda,283,131,4610.9925795053005,6239.677404580153,-1628.6848250748526,t_welch,-0.7885422893407731,0.43112914919110173
cristaos_direita_vs_esquerda,2018,estadual,Recursos de pessoas fisicas,pct_receita_tipo,direita,esquerda,283,131,0.14964732854220347,0.20656746178972676,-0.05692013324752329,t_welch,-1.764043805892266,0.07901108528754297
cristaos_direita_vs_esquerda,2018,estadual,Recursos de outros candidatos,valor_receita,direita,esquerda,283,131,6211.18332155477,5533.5591603053435,677.6241612494268,t_welch,0.3642552570205733,0.7158586230570976
cristaos_direita_vs_esquerda,2018,estadual,Recursos de outros candidatos,pct_receita_tipo,direita,esquerda,283,131,0.15411920608154808,0.20629534658162008,-0.052176140500071994,t_welch,-1.6343865247336646,0.10350494056130392
cristaos_direita_vs_esquerda,2018,federal,Recursos de pessoas fisicas,valor_receita,direita,esquerda,138,63,9314.762028985508,7658.710317460318,1656.0517115251896,t_welch,0.3547697931332097,0.7232276859571203
cristaos_direita_vs_esquerda,2018,federal,Recursos de pessoas fisicas,pct_receita_tipo,direita,esquerda,138,63,0.15051351450138836,0.1161262143364814,0.03438730016490696,t_welch,0.9677447650648727,0.33458938695716584
cristaos_direita_vs_esquerda,2018,federal,Recursos proprios,valor_receita,direita,esquerda,138,63,4253.66115942029,14261.286190476188,-10007.625031055899,t_welch,-1.339031465997395,0.18519387937246554
cristaos_direita_vs_esquerda,2018,federal,Recursos proprios,pct_receita_tipo,direita,esquerda,138,63,0.14161312848947985,0.1612642286278637,-0.019651100138383837,t_welch,-0.4464883851026053,0.656019449769939
cristaos_direita_vs_esquerda,2018,federal,Recursos de partido politico,valor_receita,direita,esquerda,138,63,149661.80420289855,57271.36158730158,92390.44261559697,t_welch,2.1548833575693838,0.032373465166863666
cristaos_direita_vs_esquerda,2018,federal,Recursos de partido politico,pct_receita_tipo,direita,esquerda,138,63,0.44835105789139323,0.4615857848682012,-0.013234726976807942,t_welch,-0.2077340094360284,0.8357574350393623
cristaos_direita_vs_esquerda,2018,federal,Recursos de outros candidatos,valor_receita,direita,esquerda,138,63,6100.549782608695,3570.607619047619,2529.9421635610756,t_welch,0.6680819618592179,0.504913063263062
cristaos_direita_vs_esquerda,2018,federal,Recursos de outros candidatos,pct_receita_tipo,direita,esquerda,138,63,0.09986430395344481,0.09106051837064204,0.008803785582802773,t_welch,0.26843834443638404,0.7887501522267755
cristaos_direita_vs_esquerda,2018,federal,Recursos de Financiamento Coletivo,valor_receita,direita,esquerda,138,63,51.89449275362319,299.37873015873015,-247.48423740510697,t_welch,-1.8587016888251242,0.06736107444105745
cristaos_direita_vs_esquerda,2018,federal,Recursos de Financiamento Coletivo,pct_receita_tipo,direita,esquerda,138,63,0.00023726809522534755,0.011233095066652887,-0.01099582697142754,t_welch,-1.438409480811925,0.15534316378201463
cristaos_direita_vs_esquerda,2018,estadual,Recursos de Financiamento Coletivo,valor_receita,direita,esquerda,283,131,13.727208480565372,99.15687022900762,-85.42966174844226,t_welch,-1.3315803685848258,0.1852150669128783
